lpx,step,elbo,lqz,loss,lpz,epoch,kl
-703.6091918945312,24399,-718.9076538085938,-55.72710037231445,718.9076538085938,-71.02558135986328,203,15.298481941223145
-703.0255126953125,24499,-718.4334716796875,-55.621639251708984,718.4334716796875,-71.02963256835938,204,15.40799617767334
-702.9606323242188,24599,-718.4450073242188,-55.538421630859375,718.4450073242188,-71.02279663085938,204,15.484374046325684
-702.5867919921875,24699,-718.171142578125,-55.43974685668945,718.171142578125,-71.02412414550781,205,15.584375381469727
-702.4443359375,24799,-718.1315307617188,-55.33943176269531,718.1315307617188,-71.02668762207031,206,15.687253952026367
-702.5827026367188,24899,-718.368896484375,-55.241085052490234,718.368896484375,-71.0272445678711,207,15.78615951538086
-701.9732055664062,24999,-717.8612060546875,-55.140480041503906,717.8612060546875,-71.02848815917969,208,15.88801097869873
-702.1430053710938,25099,-718.1301879882812,-55.04010009765625,718.1301879882812,-71.02730560302734,209,15.987204551696777
-701.7726440429688,25199,-717.8606567382812,-54.936431884765625,717.8606567382812,-71.02445983886719,209,16.088031768798828
-701.6663208007812,25299,-717.8505859375,-54.84470748901367,717.8505859375,-71.02898406982422,210,16.184276580810547
-701.330322265625,25399,-717.6213989257812,-54.7346076965332,717.6213989257812,-71.02571868896484,211,16.291107177734375
-701.3731079101562,25499,-717.7453002929688,-54.65739059448242,717.7453002929688,-71.02957916259766,212,16.372190475463867
-701.1683959960938,25599,-717.6361694335938,-54.56482696533203,717.6361694335938,-71.03263854980469,213,16.467809677124023
-700.7528686523438,25699,-717.309326171875,-54.48540115356445,717.309326171875,-71.04183959960938,214,16.556438446044922
-700.7921752929688,25799,-717.41259765625,-54.4172248840332,717.41259765625,-71.03767395019531,214,16.620447158813477
-700.47509765625,25899,-717.1781005859375,-54.34408950805664,717.1781005859375,-71.04708862304688,215,16.7029972076416
-700.29052734375,25999,-717.0697631835938,-54.26445388793945,717.0697631835938,-71.04367065429688,216,16.779218673706055
-700.4754028320312,26099,-717.3244018554688,-54.197322845458984,717.3244018554688,-71.04635620117188,217,16.849031448364258
-700.030517578125,26199,-716.9615478515625,-54.11965560913086,716.9615478515625,-71.05073547363281,218,16.931081771850586
-700.2133178710938,26299,-717.20458984375,-54.054054260253906,717.20458984375,-71.04530334472656,219,16.991247177124023
-699.9505615234375,26399,-717.0206909179688,-53.97410202026367,717.0206909179688,-71.04423522949219,219,17.07013511657715
-699.6766357421875,26499,-716.825927734375,-53.89231491088867,716.825927734375,-71.04165649414062,220,17.149343490600586
-699.9148559570312,26599,-717.1336059570312,-53.824005126953125,717.1336059570312,-71.04271697998047,221,17.218711853027344
-699.767822265625,26699,-717.0640869140625,-53.744529724121094,717.0640869140625,-71.04084014892578,222,17.296306610107422
-699.27197265625,26799,-716.6588745117188,-53.65977478027344,716.6588745117188,-71.04672241210938,223,17.386947631835938
-699.2149047851562,26899,-716.6788330078125,-53.58102035522461,716.6788330078125,-71.04492950439453,224,17.463909149169922
-699.1205444335938,26999,-716.6776733398438,-53.4888801574707,716.6776733398438,-71.04598999023438,224,17.557106018066406
-698.996337890625,27099,-716.6238403320312,-53.411659240722656,716.6238403320312,-71.0391845703125,225,17.62752914428711
-699.015869140625,27199,-716.746337890625,-53.31107711791992,716.746337890625,-71.04158782958984,226,17.730504989624023
-698.5634155273438,27299,-716.3920288085938,-53.20810317993164,716.3920288085938,-71.03675842285156,227,17.82865333557129
-698.4004516601562,27399,-716.3193359375,-53.11794662475586,716.3193359375,-71.03688049316406,228,17.91893196105957
-698.3579711914062,27499,-716.3672485351562,-53.02501678466797,716.3672485351562,-71.03431701660156,229,18.00930404663086
-697.8819580078125,27599,-715.9921875,-52.91890335083008,715.9921875,-71.0291748046875,229,18.110273361206055
-697.7657470703125,27699,-715.9789428710938,-52.81757354736328,715.9789428710938,-71.03081512451172,230,18.213237762451172
-697.6570434570312,27799,-715.9568481445312,-52.736427307128906,715.9568481445312,-71.03623962402344,231,18.2998104095459
-697.4072265625,27899,-715.80224609375,-52.64714050292969,715.80224609375,-71.04216003417969,232,18.395023345947266
-697.3794555664062,27999,-715.868408203125,-52.55171585083008,715.868408203125,-71.04065704345703,233,18.48893928527832
-697.1535034179688,28099,-715.7258911132812,-52.46784210205078,715.7258911132812,-71.0402603149414,234,18.572416305541992
-697.242431640625,28199,-715.8883666992188,-52.3984375,715.8883666992188,-71.04434204101562,234,18.645910263061523
-697.0438232421875,28299,-715.7808227539062,-52.3035888671875,715.7808227539062,-71.04058837890625,235,18.736995697021484
-696.6453247070312,28399,-715.4674682617188,-52.22100067138672,715.4674682617188,-71.04315185546875,236,18.82215118408203
-696.7178344726562,28499,-715.6188354492188,-52.1386604309082,715.6188354492188,-71.03965759277344,237,18.900999069213867
-696.6195068359375,28599,-715.6071166992188,-52.05623245239258,715.6071166992188,-71.0438461303711,238,18.98761558532715
-696.2230834960938,28699,-715.2923583984375,-51.97026062011719,715.2923583984375,-71.03953552246094,239,19.069271087646484
-696.1005859375,28799,-715.2426147460938,-51.89494705200195,715.2426147460938,-71.03694915771484,239,19.142000198364258
-696.0107421875,28899,-715.240966796875,-51.80872344970703,715.240966796875,-71.03889465332031,240,19.230173110961914
-695.9822998046875,28999,-715.3031005859375,-51.722999572753906,715.3031005859375,-71.04380798339844,241,19.320812225341797
-695.77587890625,29099,-715.176513671875,-51.637454986572266,715.176513671875,-71.0380630493164,242,19.400609970092773
-695.4960327148438,29199,-714.994873046875,-51.540557861328125,714.994873046875,-71.03935241699219,243,19.498796463012695
-695.1434936523438,29299,-714.7255249023438,-51.45954513549805,714.7255249023438,-71.04161834716797,244,19.582075119018555
-694.9791259765625,29399,-714.6414184570312,-51.378787994384766,714.6414184570312,-71.04109954833984,244,19.662315368652344
-694.9921264648438,29499,-714.7314453125,-51.30221176147461,714.7314453125,-71.0415267944336,245,19.73931312561035
-694.78759765625,29599,-714.6183471679688,-51.21360778808594,714.6183471679688,-71.04440307617188,246,19.830793380737305
-694.387939453125,29699,-714.3074340820312,-51.12667465209961,714.3074340820312,-71.04617309570312,247,19.919496536254883
-694.8295288085938,29799,-714.8179931640625,-51.05488586425781,714.8179931640625,-71.0433349609375,248,19.988447189331055
-694.5756225585938,29899,-714.6541137695312,-50.9654426574707,714.6541137695312,-71.04393005371094,249,20.0784854888916
-694.2821655273438,29999,-714.4365844726562,-50.88441848754883,714.4365844726562,-71.0388412475586,249,20.1544246673584
-693.9873657226562,30099,-714.2402954101562,-50.78512954711914,714.2402954101562,-71.0380630493164,250,20.252931594848633
-693.8440551757812,30199,-714.187255859375,-50.70882034301758,714.187255859375,-71.05204010009766,251,20.34322166442871
-693.9437255859375,30299,-714.3638916015625,-50.62962341308594,714.3638916015625,-71.0498046875,252,20.420181274414062
-693.5231323242188,30399,-714.02783203125,-50.539730072021484,714.02783203125,-71.04442596435547,253,20.50469970703125
-693.543212890625,30499,-714.138916015625,-50.447669982910156,714.138916015625,-71.04341888427734,254,20.595748901367188
-693.54052734375,30599,-714.2072143554688,-50.37794494628906,714.2072143554688,-71.04460144042969,254,20.666658401489258
-693.2864990234375,30699,-714.0374145507812,-50.29720687866211,714.0374145507812,-71.04816436767578,255,20.75095558166504
-692.9309692382812,30799,-713.7779541015625,-50.20124435424805,713.7779541015625,-71.04818725585938,256,20.84694480895996
-692.7941284179688,30899,-713.7161254882812,-50.12432861328125,713.7161254882812,-71.04634857177734,257,20.922019958496094
-692.5706176757812,30999,-713.5827026367188,-50.04058837890625,713.5827026367188,-71.05268859863281,258,21.01209831237793
-692.5952758789062,31099,-713.6805419921875,-49.970619201660156,713.6805419921875,-71.05587768554688,259,21.08526039123535
-692.3736572265625,31199,-713.5355224609375,-49.88632583618164,713.5355224609375,-71.0481948852539,259,21.1618709564209
-692.1757202148438,31299,-713.4133911132812,-49.80860137939453,713.4133911132812,-71.0462646484375,260,21.237659454345703
-692.2810668945312,31399,-713.6007080078125,-49.73106384277344,713.6007080078125,-71.05073547363281,261,21.31967544555664
-692.2781372070312,31499,-713.6779174804688,-49.654144287109375,713.6779174804688,-71.0539321899414,262,21.3997859954834
-691.775634765625,31599,-713.26171875,-49.56071853637695,713.26171875,-71.04678344726562,263,21.48606300354004
-691.6878051757812,31699,-713.2763061523438,-49.46432876586914,713.2763061523438,-71.05281066894531,264,21.588485717773438
-691.6358032226562,31799,-713.2883911132812,-49.39681625366211,713.2883911132812,-71.04935455322266,264,21.652538299560547
-691.51953125,31899,-713.259765625,-49.307125091552734,713.259765625,-71.04737854003906,265,21.740251541137695
-691.2369995117188,31999,-713.0640869140625,-49.22373962402344,713.0640869140625,-71.05084228515625,266,21.827104568481445
-691.1348266601562,32099,-713.0380859375,-49.14876937866211,713.0380859375,-71.05200958251953,267,21.903242111206055
-690.8568115234375,32199,-712.8358764648438,-49.0728645324707,712.8358764648438,-71.05192565917969,268,21.979055404663086
-690.9576416015625,32299,-713.004638671875,-49.00309753417969,713.004638671875,-71.0500717163086,269,22.04697036743164
-690.7872314453125,32399,-712.90673828125,-48.929595947265625,712.90673828125,-71.04912567138672,269,22.11952781677246
-690.482177734375,32499,-712.69091796875,-48.847084045410156,712.69091796875,-71.05587005615234,270,22.208782196044922
-690.3399658203125,32599,-712.6222534179688,-48.771629333496094,712.6222534179688,-71.05387878417969,271,22.282245635986328
-690.2054443359375,32699,-712.5775756835938,-48.68088912963867,712.5775756835938,-71.05305480957031,272,22.372163772583008
-690.1652221679688,32799,-712.6121826171875,-48.612327575683594,712.6121826171875,-71.059326171875,273,22.446996688842773
-689.6309814453125,32899,-712.1500244140625,-48.529605865478516,712.1500244140625,-71.04867553710938,274,22.51906967163086
-689.9424438476562,32999,-712.5099487304688,-48.481117248535156,712.5099487304688,-71.04863739013672,274,22.567520141601562
-689.84130859375,33099,-712.4942626953125,-48.398094177246094,712.4942626953125,-71.05099487304688,275,22.652904510498047
-689.4616088867188,33199,-712.1982421875,-48.311363220214844,712.1982421875,-71.04802703857422,276,22.736665725708008
-689.390625,33299,-712.198486328125,-48.2391471862793,712.198486328125,-71.04703521728516,277,22.80788803100586
-689.2958984375,33399,-712.1893920898438,-48.159996032714844,712.1893920898438,-71.05352783203125,278,22.893531799316406
-689.3292236328125,33499,-712.286865234375,-48.08584213256836,712.286865234375,-71.04344177246094,279,22.957597732543945
-689.0042724609375,33599,-712.0382690429688,-48.01651382446289,712.0382690429688,-71.0505599975586,279,23.034048080444336
-688.8912353515625,33699,-712.0110473632812,-47.93169021606445,712.0110473632812,-71.05147552490234,280,23.119789123535156
-688.769287109375,33799,-711.9693603515625,-47.86384201049805,711.9693603515625,-71.06387329101562,281,23.200027465820312
-688.7249145507812,33899,-712.015380859375,-47.770904541015625,712.015380859375,-71.06135559082031,282,23.290454864501953
-688.5017700195312,33999,-711.8638916015625,-47.706077575683594,711.8638916015625,-71.06817626953125,283,23.362098693847656
-688.1912231445312,34099,-711.6284790039062,-47.62941360473633,711.6284790039062,-71.0666732788086,284,23.4372615814209
-688.1412963867188,34199,-711.6651000976562,-47.54386520385742,711.6651000976562,-71.06767272949219,284,23.523807525634766
-687.9058227539062,34299,-711.5084228515625,-47.46211242675781,711.5084228515625,-71.0647201538086,285,23.60260772705078
-687.8272094726562,34399,-711.515625,-47.384639739990234,711.515625,-71.07307434082031,286,23.688432693481445
-687.6121215820312,34499,-711.3821411132812,-47.301612854003906,711.3821411132812,-71.0716552734375,287,23.770038604736328
-687.5462036132812,34599,-711.3966674804688,-47.22039794921875,711.3966674804688,-71.07086181640625,288,23.850461959838867
-687.248779296875,34699,-711.1771240234375,-47.140926361083984,711.1771240234375,-71.06929779052734,289,23.928369522094727
-687.4765625,34799,-711.478515625,-47.062313079833984,711.478515625,-71.06428527832031,289,24.00197410583496
-687.0693359375,34899,-711.1552124023438,-46.99121856689453,711.1552124023438,-71.07706451416016,290,24.085845947265625
-687.1358642578125,34999,-711.3060302734375,-46.91221618652344,711.3060302734375,-71.08242797851562,291,24.170211791992188
-686.3653564453125,35099,-710.6309814453125,-46.813236236572266,710.6309814453125,-71.0788345336914,292,24.265600204467773
-686.7998657226562,35199,-711.1416625976562,-46.74076843261719,711.1416625976562,-71.08255004882812,293,24.341781616210938
-687.042724609375,35299,-711.431640625,-46.68267059326172,711.431640625,-71.07156372070312,294,24.38889503479004
-686.4533081054688,35399,-710.911865234375,-46.60346984863281,710.911865234375,-71.06204986572266,294,24.458581924438477
-686.30810546875,35499,-710.84033203125,-46.525550842285156,710.84033203125,-71.05777740478516,295,24.5322265625
-686.2573852539062,35599,-710.8666381835938,-46.45512771606445,710.8666381835938,-71.06436920166016,296,24.609243392944336
-685.986572265625,35699,-710.6572265625,-46.396419525146484,710.6572265625,-71.06705474853516,297,24.670637130737305
-685.8302001953125,35799,-710.5623779296875,-46.328369140625,710.5623779296875,-71.06056213378906,298,24.732192993164062
-685.9503173828125,35899,-710.7479858398438,-46.26292037963867,710.7479858398438,-71.0605697631836,299,24.797653198242188
-685.973388671875,35999,-710.8280639648438,-46.20590591430664,710.8280639648438,-71.06062316894531,299,24.85471534729004
-685.998779296875,36099,-710.9132690429688,-46.15378189086914,710.9132690429688,-71.06829833984375,300,24.91451644897461
-685.7213134765625,36199,-710.696044921875,-46.08278274536133,710.696044921875,-71.05754852294922,301,24.974761962890625
-685.36083984375,36299,-710.4146728515625,-46.00818634033203,710.4146728515625,-71.06200408935547,302,25.053821563720703
-685.4193115234375,36399,-710.5265502929688,-45.946590423583984,710.5265502929688,-71.05384063720703,303,25.10724639892578
-685.0534057617188,36499,-710.2410278320312,-45.87189483642578,710.2410278320312,-71.05951690673828,304,25.187620162963867
-685.2523803710938,36599,-710.4872436523438,-45.829551696777344,710.4872436523438,-71.0644302368164,304,25.23487663269043
-684.9718017578125,36699,-710.281982421875,-45.75156784057617,710.281982421875,-71.06175231933594,305,25.31018829345703
-684.9154663085938,36799,-710.29296875,-45.678558349609375,710.29296875,-71.05609893798828,306,25.37753677368164
-684.4127807617188,36899,-709.8743286132812,-45.595977783203125,709.8743286132812,-71.05754852294922,307,25.461570739746094
-684.691650390625,36999,-710.1870727539062,-45.56292724609375,710.1870727539062,-71.05835723876953,308,25.495433807373047
-684.478271484375,37099,-710.0402221679688,-45.494632720947266,710.0402221679688,-71.05658721923828,309,25.561952590942383
-684.2216796875,37199,-709.8525390625,-45.42179870605469,709.8525390625,-71.05266571044922,309,25.630870819091797
-684.1935424804688,37299,-709.8829956054688,-45.37003707885742,709.8829956054688,-71.05949401855469,310,25.6894588470459
