epoch,s_py,s_lpx,s_kl,u_py,s_qy,step,loss,u_H,u_acc,u_kl,s_acc,u_lpx,s_H
2708,-2.3025851249694824,-11.315673828125,6.871854782104492,-2.3025851249694824,-0.017205456271767616,270899,20.057157516479492,0.07659349590539932,0.9646840691566467,10.635246276855469,0.9920101165771484,-26.32122802734375,0.04339127242565155
2709,-2.3025851249694824,-11.527080535888672,6.836482524871826,-2.3025851249694824,-0.015755148604512215,270949,20.060829162597656,0.0767054557800293,0.9653835892677307,10.634121894836426,0.9951660633087158,-26.365188598632812,0.03964384272694588
2709,-2.3025851249694824,-11.300206184387207,6.9479498863220215,-2.3025851249694824,-0.022975077852606773,270999,20.048038482666016,0.07677455991506577,0.9656078815460205,10.620996475219727,0.9906493425369263,-26.31254005432129,0.045415543019771576
2710,-2.3025851249694824,-11.221904754638672,6.987876892089844,-2.3025851249694824,-0.014922265894711018,271049,20.052690505981445,0.0773405209183693,0.9657028913497925,10.64105224609375,0.9943428039550781,-26.337934494018555,0.03346109390258789
2710,-2.3025851249694824,-11.231439590454102,6.878134250640869,-2.3025851249694824,-0.016705932095646858,271099,20.052194595336914,0.07697825878858566,0.9651045799255371,10.640033721923828,0.9965773224830627,-26.34283447265625,0.03627536818385124
2711,-2.3025851249694824,-11.320918083190918,6.813440322875977,-2.3025851249694824,-0.011402590200304985,271149,20.052976608276367,0.07666603475809097,0.9654785394668579,10.648276329040527,0.9979292750358582,-26.371658325195312,0.02935512363910675
2711,-2.3025851249694824,-10.969161033630371,6.903196334838867,-2.3025851249694824,-0.009601043537259102,271199,20.049880981445312,0.07614711672067642,0.9659010767936707,10.640671730041504,0.9987472295761108,-26.34406089782715,0.029667869210243225
2712,-2.3025851249694824,-10.599777221679688,6.809385776519775,-2.3025851249694824,-0.010685823857784271,271249,20.056570053100586,0.0759291723370552,0.9654574990272522,10.65037727355957,0.9992420673370361,-26.37990951538086,0.03404863923788071
2712,-2.3025851249694824,-10.933195114135742,6.980300426483154,-2.3025851249694824,-0.008432385511696339,271299,20.04756736755371,0.07681705802679062,0.9654962420463562,10.626959800720215,0.9995414614677429,-26.39156723022461,0.029506823047995567
2713,-2.3025851249694824,-10.8028564453125,6.9810333251953125,-2.3025851249694824,-0.007923685945570469,271349,20.05457878112793,0.0765487402677536,0.9659463763237,10.641950607299805,0.9997225403785706,-26.414325714111328,0.030232742428779602
2713,-2.3025851249694824,-11.065631866455078,6.906793594360352,-2.3025851249694824,-0.008425050415098667,271399,20.047828674316406,0.07701659202575684,0.9654681086540222,10.652846336364746,0.9998321533203125,-26.41886329650879,0.031284086406230927
2714,-2.3025851249694824,-11.131105422973633,6.822990417480469,-2.3025851249694824,-0.007108289748430252,271449,20.039297103881836,0.07635898888111115,0.9658255577087402,10.643731117248535,0.9998984336853027,-26.40167808532715,0.027112090960144997
2714,-2.3025851249694824,-10.97133731842041,6.8701171875,-2.3025851249694824,-0.010379183106124401,271499,20.039995193481445,0.07701040059328079,0.9653981328010559,10.637523651123047,0.9999385476112366,-26.444812774658203,0.03816986083984375
2715,-2.3025851249694824,-10.964231491088867,6.885100364685059,-2.3025851249694824,-0.007121868431568146,271549,20.034137725830078,0.07716072350740433,0.965071976184845,10.645478248596191,0.9999628067016602,-26.436901092529297,0.028487950563430786
2715,-2.3025851249694824,-10.937129020690918,6.815385341644287,-2.3025851249694824,-0.007803844287991524,271599,20.051233291625977,0.07698358595371246,0.9648022055625916,10.652904510498047,0.9999775290489197,-26.402610778808594,0.03174366429448128
2716,-2.3025851249694824,-11.14377498626709,6.876871585845947,-2.3025851249694824,-0.006149340886622667,271649,20.055116653442383,0.07669501006603241,0.9658937454223633,10.654141426086426,0.9999864101409912,-26.378557205200195,0.026687920093536377
2716,-2.3025851249694824,-10.888825416564941,6.79502010345459,-2.3025851249694824,-0.010437902994453907,271699,20.044469833374023,0.0773809626698494,0.9654616117477417,10.64460277557373,0.999991774559021,-26.349647521972656,0.03630325570702553
2717,-2.3025851249694824,-10.823899269104004,6.794068336486816,-2.3025851249694824,-0.007800002582371235,271749,20.033639907836914,0.07692936062812805,0.96550452709198,10.651885986328125,0.9999949932098389,-26.371013641357422,0.02974749356508255
2717,-2.3025851249694824,-10.855083465576172,6.891328811645508,-2.3025851249694824,-0.010486328974366188,271799,20.042043685913086,0.07657314091920853,0.9653645753860474,10.652796745300293,0.9999969601631165,-26.425912857055664,0.0313035324215889
2718,-2.3025851249694824,-11.242661476135254,6.873924732208252,-2.3025851249694824,-0.013938034884631634,271849,20.052270889282227,0.07663857936859131,0.9654708504676819,10.641229629516602,0.999998152256012,-26.423025131225586,0.03755277022719383
2718,-2.3025851249694824,-10.986120223999023,6.876666069030762,-2.3025851249694824,-0.011868896894156933,271899,20.04917335510254,0.07693400979042053,0.9654497504234314,10.651060104370117,0.9999988675117493,-26.451515197753906,0.03798326477408409
2719,-2.3025851249694824,-10.866789817810059,6.98451566696167,-2.3025851249694824,-0.010331718251109123,271949,20.0521183013916,0.07705426961183548,0.9655998945236206,10.629918098449707,0.9999993443489075,-26.402587890625,0.03578425571322441
2719,-2.3025851249694824,-10.758147239685059,6.891788482666016,-2.3025851249694824,-0.01814829744398594,271999,20.057849884033203,0.07632596790790558,0.9649330973625183,10.63944149017334,0.9902966022491455,-26.372718811035156,0.035532161593437195
2720,-2.3025851249694824,-10.658845901489258,6.792385578155518,-2.3025851249694824,-0.013362536206841469,272049,20.05580711364746,0.07623980194330215,0.9650782942771912,10.643829345703125,0.9941293597221375,-26.39602279663086,0.03289203718304634
2720,-2.3025851249694824,-10.823498725891113,6.981228828430176,-2.3025851249694824,-0.010524922981858253,272099,20.04311752319336,0.07653352618217468,0.9651310443878174,10.650819778442383,0.9964482188224792,-26.4523983001709,0.03025270253419876
2721,-2.3025851249694824,-10.525300025939941,6.881542682647705,-2.3025851249694824,-0.012655350379645824,272149,20.03306007385254,0.0765693262219429,0.9645890593528748,10.652169227600098,0.9978511929512024,-26.455705642700195,0.03398728743195534
2721,-2.3025851249694824,-10.924229621887207,6.973222732543945,-2.3025851249694824,-0.00869360938668251,272199,20.05190086364746,0.07673172652721405,0.9650548696517944,10.646162033081055,0.998699963092804,-26.441152572631836,0.026543529704213142
2722,-2.3025851249694824,-11.267374992370605,7.024417400360107,-2.3025851249694824,-0.009096677415072918,272249,20.057401657104492,0.07651124894618988,0.9658164978027344,10.660993576049805,0.999213457107544,-26.422636032104492,0.030225606635212898
2722,-2.3025851249694824,-10.993428230285645,6.874232292175293,-2.3025851249694824,-0.019153816625475883,272299,20.045005798339844,0.07768192142248154,0.964583694934845,10.660259246826172,0.9923468232154846,-26.40266990661621,0.025550689548254013
2723,-2.3025851249694824,-11.258075714111328,6.800187110900879,-2.3025851249694824,-0.019404558464884758,272349,20.05077362060547,0.07765825092792511,0.9646978378295898,10.664018630981445,0.9953697919845581,-26.38257598876953,0.03421016409993172
2723,-2.3025851249694824,-10.998910903930664,6.9545369148254395,-2.3025851249694824,-0.01594308763742447,272399,20.039230346679688,0.07685580849647522,0.9656711220741272,10.65359878540039,0.9971987009048462,-26.403213500976562,0.03289887309074402
2724,-2.3025851249694824,-11.261557579040527,6.941128253936768,-2.3025851249694824,-0.011898903176188469,272449,20.038238525390625,0.07609442621469498,0.9654889702796936,10.658204078674316,0.9983052015304565,-26.42924690246582,0.03105332888662815
2724,-2.3025851249694824,-11.071686744689941,6.894479274749756,-2.3025851249694824,-0.007964704185724258,272499,20.04669189453125,0.07696447521448135,0.9656262397766113,10.688026428222656,0.998974621295929,-26.481752395629883,0.023321231827139854
2725,-2.3025851249694824,-10.938390731811523,6.856899261474609,-2.3025851249694824,-0.0060003940016031265,272549,20.0509033203125,0.0765092521905899,0.9658422470092773,10.680402755737305,0.9993796348571777,-26.48191261291504,0.0210065059363842
2725,-2.3025851249694824,-11.351354598999023,6.904728412628174,-2.3025851249694824,-0.005626726895570755,272599,20.048198699951172,0.07596878707408905,0.9660949110984802,10.686090469360352,0.9996246695518494,-26.487546920776367,0.02361130528151989
2726,-2.3025851249694824,-10.899102210998535,6.9081268310546875,-2.3025851249694824,-0.00400631595402956,272649,20.040931701660156,0.07646971940994263,0.9651797413825989,10.701497077941895,0.9997729063034058,-26.461740493774414,0.018345294520258904
2726,-2.3025851249694824,-11.501712799072266,6.860174655914307,-2.3025851249694824,-0.006187052000313997,272699,20.046598434448242,0.07592583447694778,0.9655827283859253,10.690966606140137,0.9998626112937927,-26.424713134765625,0.024974174797534943
2727,-2.3025851249694824,-11.407180786132812,6.920661449432373,-2.3025851249694824,-0.005471097771078348,272749,20.0439453125,0.07608689367771149,0.9662719964981079,10.667677879333496,0.9999169111251831,-26.41849136352539,0.02252253331243992
2727,-2.3025851249694824,-11.112391471862793,6.830564022064209,-2.3025851249694824,-0.009485578164458275,272799,20.04176902770996,0.07540702074766159,0.9659469723701477,10.65090560913086,0.9999496936798096,-26.386634826660156,0.034999825060367584
2728,-2.3025851249694824,-11.161840438842773,6.701562404632568,-2.3025851249694824,-0.008824742399156094,272849,20.043107986450195,0.07570072263479233,0.9649035334587097,10.655287742614746,0.9999696016311646,-26.381954193115234,0.0334579274058342
2728,-2.3025851249694824,-11.177275657653809,6.939538955688477,-2.3025851249694824,-0.00842391885817051,272899,20.056184768676758,0.07565614581108093,0.9653564095497131,10.662494659423828,0.9999815821647644,-26.33307456970215,0.03389260172843933
2729,-2.3025851249694824,-11.373249053955078,7.001933574676514,-2.3025851249694824,-0.009452755562961102,272949,20.056621551513672,0.07515682280063629,0.9649062752723694,10.64261245727539,0.999988853931427,-26.33413314819336,0.03634214028716087
2729,-2.3025851249694824,-10.897513389587402,6.818045616149902,-2.3025851249694824,-0.008351033553481102,272999,20.05133819580078,0.07585055381059647,0.9654378294944763,10.647564888000488,0.9999932646751404,-26.39461898803711,0.0311663169413805
2730,-2.3025851249694824,-11.144234657287598,6.876405715942383,-2.3025851249694824,-0.011437082663178444,273049,20.0455265045166,0.07597411423921585,0.9662714004516602,10.648877143859863,0.9999959468841553,-26.386781692504883,0.041093990206718445
2730,-2.3025851249694824,-11.1403169631958,6.871243000030518,-2.3025851249694824,-0.009309032000601292,273099,20.033550262451172,0.07536523044109344,0.9663038849830627,10.643777847290039,0.9999975562095642,-26.379629135131836,0.035461001098155975
2731,-2.3025851249694824,-11.390487670898438,6.917048931121826,-2.3025851249694824,-0.008235435001552105,273149,20.03411865234375,0.07510395348072052,0.9663551449775696,10.655233383178711,0.9999985098838806,-26.396358489990234,0.033993158489465714
2731,-2.3025851249694824,-11.095754623413086,6.828034400939941,-2.3025851249694824,-0.011190752498805523,273199,20.045734405517578,0.07606162130832672,0.9658766388893127,10.647772789001465,0.9999991059303284,-26.3507137298584,0.04077708348631859
2732,-2.3025851249694824,-11.586942672729492,6.7951202392578125,-2.3025851249694824,-0.014724824577569962,273249,20.04541015625,0.07600174844264984,0.9655213356018066,10.658967971801758,0.999999463558197,-26.419248580932617,0.0445522703230381
2732,-2.3025851249694824,-11.183127403259277,6.934051513671875,-2.3025851249694824,-0.009791177697479725,273299,20.05307388305664,0.07607394456863403,0.9656307697296143,10.650956153869629,0.9999996423721313,-26.360488891601562,0.03185906633734703
2733,-2.3025851249694824,-10.832880020141602,6.916755676269531,-2.3025851249694824,-0.009291845373809338,273349,20.045928955078125,0.07578194886445999,0.9655510187149048,10.661598205566406,0.9999998211860657,-26.403392791748047,0.032950419932603836
2733,-2.3025851249694824,-10.929570198059082,6.928298473358154,-2.3025851249694824,-0.0063071115873754025,273399,20.04786491394043,0.07595482468605042,0.9656407833099365,10.651013374328613,0.9999998807907104,-26.38071632385254,0.024377135559916496
2734,-2.3025851249694824,-10.923126220703125,6.8912248611450195,-2.3025851249694824,-0.006905900314450264,273449,20.049467086791992,0.07602837681770325,0.9658180475234985,10.63841438293457,0.9999999403953552,-26.387317657470703,0.02784102037549019
2734,-2.3025851249694824,-11.22264289855957,6.929625511169434,-2.3025851249694824,-0.005367363803088665,273499,20.051353454589844,0.07567507773637772,0.9656049609184265,10.636758804321289,0.9999999403953552,-26.35369873046875,0.023415623232722282
2735,-2.3025851249694824,-11.080276489257812,6.965778350830078,-2.3025851249694824,-0.0048034000210464,273549,20.053739547729492,0.07607019692659378,0.9652485847473145,10.643084526062012,1.0,-26.32382583618164,0.0222853384912014
2735,-2.3025851249694824,-10.996339797973633,6.884800434112549,-2.3025851249694824,-0.005947706289589405,273599,20.054018020629883,0.07559184730052948,0.9659848213195801,10.633910179138184,1.0,-26.322038650512695,0.027106743305921555
2736,-2.3025851249694824,-11.03171157836914,6.8795952796936035,-2.3025851249694824,-0.005386882461607456,273649,20.05376625061035,0.07596451789140701,0.9657933712005615,10.65698528289795,1.0,-26.35576057434082,0.02593405731022358
2736,-2.3025851249694824,-11.051918029785156,6.851155757904053,-2.3025851249694824,-0.00656653568148613,273699,20.03679847717285,0.07545621693134308,0.965740442276001,10.655921936035156,1.0,-26.413053512573242,0.028985271230340004
2737,-2.3025851249694824,-11.0610990524292,6.92534875869751,-2.3025851249694824,-0.021631689742207527,273749,20.034137725830078,0.07539407163858414,0.9654534459114075,10.673412322998047,0.9859132766723633,-26.512222290039062,0.03719629347324371
2737,-2.3025851249694824,-11.07819938659668,6.823856830596924,-2.3025851249694824,-0.023144688457250595,273799,20.0299015045166,0.0764419287443161,0.9651616215705872,10.669191360473633,0.9843001365661621,-26.410566329956055,0.03317025676369667
2738,-2.3025851249694824,-11.0261812210083,6.720297336578369,-2.3025851249694824,-0.017609378322958946,273849,20.031057357788086,0.0761231780052185,0.9656917452812195,10.691346168518066,0.9905014634132385,-26.426908493041992,0.03445829451084137
2738,-2.3025851249694824,-11.032938957214355,6.956993103027344,-2.3025851249694824,-0.013644321821630001,273899,20.058067321777344,0.07654304802417755,0.9652288556098938,10.690927505493164,0.9942533373832703,-26.36964225769043,0.0325128547847271
2739,-2.3025851249694824,-11.084083557128906,6.933722496032715,-2.3025851249694824,-0.009089511819183826,273949,20.052654266357422,0.07640065997838974,0.965425968170166,10.672544479370117,0.9965232610702515,-26.340599060058594,0.02489525079727173
2739,-2.3025851249694824,-10.879137992858887,6.940950870513916,-2.3025851249694824,-0.007442095782607794,273999,20.057029724121094,0.07582439482212067,0.965092122554779,10.688446998596191,0.9978965520858765,-26.351133346557617,0.02516486681997776
2740,-2.3025851249694824,-10.743635177612305,6.867347717285156,-2.3025851249694824,-0.0060096909292042255,274049,20.05425453186035,0.07563159614801407,0.9650644063949585,10.688580513000488,0.9987273812294006,-26.38787078857422,0.02314011938869953
2740,-2.3025851249694824,-10.359975814819336,6.920807361602783,-2.3025851249694824,-0.007594526745378971,274099,20.046875,0.07553807646036148,0.9654305577278137,10.683026313781738,0.9992300868034363,-26.437232971191406,0.029401138424873352
2741,-2.3025851249694824,-10.319201469421387,6.998900890350342,-2.3025851249694824,-0.0061043440364301205,274149,20.047208786010742,0.07567396014928818,0.9657202363014221,10.692237854003906,0.9995341897010803,-26.426645278930664,0.02628149278461933
2741,-2.3025851249694824,-10.733072280883789,6.935739517211914,-2.3025851249694824,-0.0076584406197071075,274199,20.04761505126953,0.0754462331533432,0.965763509273529,10.688776016235352,0.999718189239502,-26.471298217773438,0.031413495540618896
2742,-2.3025851249694824,-10.801010131835938,7.02739143371582,-2.3025851249694824,-0.006016382947564125,274249,20.04727554321289,0.0756639838218689,0.9656729698181152,10.686561584472656,0.9998294711112976,-26.461368560791016,0.026471994817256927
2742,-2.3025851249694824,-10.98592472076416,6.887600421905518,-2.3025851249694824,-0.006538195535540581,274299,20.029617309570312,0.07531452178955078,0.9658650159835815,10.678041458129883,0.9998968243598938,-26.472932815551758,0.027319414541125298
2743,-2.3025851249694824,-11.153379440307617,6.8469157218933105,-2.3025851249694824,-0.007203186396509409,274349,20.03494644165039,0.07516699284315109,0.9656729698181152,10.678936004638672,0.9999375939369202,-26.504905700683594,0.028427647426724434
2743,-2.3025851249694824,-10.89422607421875,6.876953125,-2.3025851249694824,-0.014097258448600769,274399,20.030654907226562,0.07540588080883026,0.9651821851730347,10.689087867736816,0.9936003684997559,-26.475444793701172,0.032416075468063354
2744,-2.3025851249694824,-10.920625686645508,6.786754608154297,-2.3025851249694824,-0.00978104118257761,274449,20.021949768066406,0.07575628906488419,0.9649174809455872,10.699554443359375,0.9961282014846802,-26.4739990234375,0.027034882456064224
2744,-2.3025851249694824,-10.6827392578125,6.89711332321167,-2.3025851249694824,-0.0092028072103858,274499,20.02931022644043,0.0760059580206871,0.9649909138679504,10.689203262329102,0.9976575374603271,-26.419837951660156,0.029468925669789314
2745,-2.3025851249694824,-10.81499195098877,6.939568042755127,-2.3025851249694824,-0.007983161136507988,274549,20.039533615112305,0.07594948261976242,0.9647062420845032,10.680970191955566,0.9985827803611755,-26.410341262817383,0.029947837814688683
2745,-2.3025851249694824,-10.735037803649902,6.910885810852051,-2.3025851249694824,-0.008361425250768661,274599,20.031875610351562,0.07599757611751556,0.9650782942771912,10.675946235656738,0.999142587184906,-26.468137741088867,0.032779742032289505
2746,-2.3025851249694824,-10.782855033874512,6.829765796661377,-2.3025851249694824,-0.008083353750407696,274649,20.041479110717773,0.07540871948003769,0.9652886986732483,10.684043884277344,0.9994812607765198,-26.45143699645996,0.03386946767568588
2746,-2.3025851249694824,-10.76261043548584,6.959797382354736,-2.3025851249694824,-0.006829838268458843,274699,20.042673110961914,0.07552870362997055,0.9656151533126831,10.719941139221191,0.9996861815452576,-26.425886154174805,0.02919575944542885
2747,-2.3025851249694824,-10.703831672668457,6.848655700683594,-2.3025851249694824,-0.008775629103183746,274749,20.05321502685547,0.07574784755706787,0.9652678966522217,10.738643646240234,0.9998100996017456,-26.456348419189453,0.029131818562746048
2747,-2.3025851249694824,-10.787032127380371,6.949426174163818,-2.3025851249694824,-0.009973803535103798,274799,20.038137435913086,0.07573456317186356,0.9658096432685852,10.71572494506836,0.9998851418495178,-26.48615837097168,0.03231599181890488
2748,-2.3025851249694824,-10.990601539611816,6.987327575683594,-2.3025851249694824,-0.010885853320360184,274849,20.0455322265625,0.07553424686193466,0.9658572673797607,10.723289489746094,0.9999305009841919,-26.4577693939209,0.031017350032925606
2748,-2.3025851249694824,-10.72420883178711,6.881688594818115,-2.3025851249694824,-0.007880441844463348,274899,20.05061912536621,0.07581654191017151,0.9655495285987854,10.70428466796875,0.9999579787254333,-26.459716796875,0.026141580194234848
2749,-2.3025851249694824,-10.894152641296387,6.964104652404785,-2.3025851249694824,-0.00784678477793932,274949,20.030086517333984,0.07602451741695404,0.9652726650238037,10.693990707397461,0.9999745488166809,-26.453750610351562,0.028049347922205925
2749,-2.3025851249694824,-10.713979721069336,6.9318461418151855,-2.3025851249694824,-0.009163171984255314,274999,20.05356788635254,0.0757048949599266,0.96534663438797,10.679763793945312,0.999984622001648,-26.48630714416504,0.030374014750123024
2750,-2.3025851249694824,-10.826448440551758,6.948752403259277,-2.3025851249694824,-0.008818195201456547,275049,20.048460006713867,0.0763712152838707,0.9649055004119873,10.679423332214355,0.999990701675415,-26.460735321044922,0.03134595975279808
2750,-2.3025851249694824,-10.587320327758789,6.946504592895508,-2.3025851249694824,-0.007211143616586924,275099,20.041173934936523,0.07558479905128479,0.9654074311256409,10.681798934936523,0.9999943375587463,-26.418058395385742,0.028327051550149918
2751,-2.3025851249694824,-10.756672859191895,6.938897609710693,-2.3025851249694824,-0.005470286589115858,275149,20.038379669189453,0.07502540200948715,0.9660868048667908,10.68835735321045,0.9999966025352478,-26.43684196472168,0.02352173812687397
2751,-2.3025851249694824,-10.780342102050781,6.83475923538208,-2.3025851249694824,-0.008659164421260357,275199,20.051427841186523,0.07551461458206177,0.9656359553337097,10.677261352539062,0.9999979138374329,-26.43811798095703,0.031197432428598404
2752,-2.3025851249694824,-10.94160270690918,6.918967247009277,-2.3025851249694824,-0.010976457968354225,275249,20.064645767211914,0.07628261297941208,0.9647936820983887,10.693662643432617,0.9999987483024597,-26.427932739257812,0.037324756383895874
2752,-2.3025851249694824,-11.004037857055664,6.91757345199585,-2.3025851249694824,-0.007942065596580505,275299,20.059341430664062,0.07618090510368347,0.9660891890525818,10.688776969909668,0.9999992251396179,-26.394908905029297,0.030216073617339134
2753,-2.3025851249694824,-10.732588768005371,6.937178611755371,-2.3025851249694824,-0.006963163614273071,275349,20.044960021972656,0.07545088231563568,0.9665116667747498,10.676920890808105,0.9999995231628418,-26.434316635131836,0.02771276794373989
2753,-2.3025851249694824,-10.76336669921875,6.922614574432373,-2.3025851249694824,-0.007950810715556145,275399,20.047941207885742,0.07602154463529587,0.9661238193511963,10.685787200927734,0.9999997019767761,-26.43048095703125,0.03108910284936428
2754,-2.3025851249694824,-11.175960540771484,6.963100910186768,-2.3025851249694824,-0.00753134535625577,275449,20.047632217407227,0.07624398916959763,0.9652900695800781,10.69611644744873,0.9999998211860657,-26.479270935058594,0.03129895031452179
2754,-2.3025851249694824,-10.801562309265137,6.919372081756592,-2.3025851249694824,-0.017368270084261894,275499,20.048879623413086,0.07659527659416199,0.9653549790382385,10.67728042602539,0.9916547536849976,-26.410905838012695,0.029552215710282326
2755,-2.3025851249694824,-10.975013732910156,6.900010585784912,-2.3025851249694824,-0.012988347560167313,275549,20.04979133605957,0.07698329538106918,0.9648818969726562,10.683553695678711,0.994951069355011,-26.410615921020508,0.027295513078570366
2755,-2.3025851249694824,-11.064308166503906,6.944386959075928,-2.3025851249694824,-0.01650487817823887,275599,20.046907424926758,0.07628076523542404,0.9655777812004089,10.689812660217285,0.9969453811645508,-26.438976287841797,0.03786705806851387
2756,-2.3025851249694824,-11.078975677490234,6.933088779449463,-2.3025851249694824,-0.01746382750570774,275649,20.038848876953125,0.07667484879493713,0.9649380445480347,10.673405647277832,0.998151957988739,-26.36417007446289,0.04354270547628403
2756,-2.3025851249694824,-11.066886901855469,6.893232345581055,-2.3025851249694824,-0.01539564412087202,275699,20.053232192993164,0.0760561004281044,0.9651795029640198,10.66333293914795,0.9988819360733032,-26.36871337890625,0.04177999496459961
2757,-2.3025851249694824,-11.029064178466797,6.948335647583008,-2.3025851249694824,-0.010217450559139252,275749,20.0584659576416,0.07662591338157654,0.965670645236969,10.683245658874512,0.9993235468864441,-26.373931884765625,0.030800648033618927
2757,-2.3025851249694824,-10.65250301361084,6.91963529586792,-2.3025851249694824,-0.007708434481173754,275799,20.046709060668945,0.07681450992822647,0.965650737285614,10.672745704650879,0.9995907545089722,-26.381698608398438,0.02698606252670288
2758,-2.3025851249694824,-10.812439918518066,6.836798667907715,-2.3025851249694824,-0.006340031046420336,275849,20.04014015197754,0.07661692798137665,0.9652467370033264,10.678570747375488,0.999752402305603,-26.445358276367188,0.024395793676376343
2758,-2.3025851249694824,-10.736846923828125,6.999208927154541,-2.3025851249694824,-0.009996638633310795,275899,20.049081802368164,0.07651917636394501,0.9657087326049805,10.688502311706543,0.9998502135276794,-26.450231552124023,0.03369757533073425
2759,-2.3025851249694824,-10.883054733276367,6.899856090545654,-2.3025851249694824,-0.009322662837803364,275949,20.051197052001953,0.07628553360700607,0.9652478098869324,10.671452522277832,0.9999093413352966,-26.428098678588867,0.030636582523584366
2759,-2.3025851249694824,-11.036629676818848,6.834036827087402,-2.3025851249694824,-0.008526990190148354,275999,20.04880714416504,0.0758933275938034,0.9654546976089478,10.648294448852539,0.9999451637268066,-26.42599105834961,0.03089691698551178
2760,-2.3025851249694824,-11.056812286376953,6.905717849731445,-2.3025851249694824,-0.009295490570366383,276049,20.060287475585938,0.07533145695924759,0.9657233953475952,10.653868675231934,0.9999668002128601,-26.374387741088867,0.03435077518224716
2760,-2.3025851249694824,-10.90181827545166,6.931647777557373,-2.3025851249694824,-0.008987294510006905,276099,20.064252853393555,0.07563666254281998,0.9656134247779846,10.660521507263184,0.9999799132347107,-26.35116958618164,0.03316091373562813
2761,-2.3025851249694824,-11.178078651428223,6.922581195831299,-2.3025851249694824,-0.011891545727849007,276149,20.07306671142578,0.07554662972688675,0.9655570387840271,10.666790962219238,0.9999878406524658,-26.35820960998535,0.03419820964336395
2761,-2.3025851249694824,-10.967314720153809,6.858284950256348,-2.3025851249694824,-0.014122509397566319,276199,20.06044578552246,0.07552371174097061,0.9649388194084167,10.667027473449707,0.993757426738739,-26.366588592529297,0.03231025114655495
2762,-2.3025851249694824,-11.210061073303223,6.8901753425598145,-2.3025851249694824,-0.013837057165801525,276249,20.045669555664062,0.07541178911924362,0.965219259262085,10.648756980895996,0.9962232112884521,-26.441545486450195,0.03188610076904297
2762,-2.3025851249694824,-11.331938743591309,6.842278480529785,-2.3025851249694824,-0.01053762249648571,276299,20.04574966430664,0.07534433901309967,0.9662103056907654,10.659911155700684,0.9977149963378906,-26.442272186279297,0.028309667482972145
2763,-2.3025851249694824,-11.578961372375488,6.877440452575684,-2.3025851249694824,-0.008828682824969292,276349,20.033138275146484,0.07506227493286133,0.9662523865699768,10.668927192687988,0.9986175894737244,-26.434614181518555,0.02830316312611103
2763,-2.3025851249694824,-11.192264556884766,6.878951549530029,-2.3025851249694824,-0.008337192237377167,276399,20.05745506286621,0.07539370656013489,0.9661036729812622,10.658221244812012,0.9991636276245117,-26.422935485839844,0.029134666547179222
2764,-2.3025851249694824,-11.021004676818848,6.79288387298584,-2.3025851249694824,-0.0071895550936460495,276449,20.057924270629883,0.07551844418048859,0.9664394855499268,10.645919799804688,0.9994939565658569,-26.417158126831055,0.028318513184785843
2764,-2.3025851249694824,-11.362884521484375,6.9386677742004395,-2.3025851249694824,-0.026860039681196213,276499,20.05876922607422,0.0757385864853859,0.9657756090164185,10.659835815429688,0.9907404780387878,-26.40771484375,0.033737413585186005
2765,-2.3025851249694824,-11.071745872497559,6.867783069610596,-2.3025851249694824,-0.017842987552285194,276549,20.06415367126465,0.07593873143196106,0.9649762511253357,10.68056869506836,0.9943979382514954,-26.402236938476562,0.029083779081702232
2765,-2.3025851249694824,-11.061661720275879,6.910772323608398,-2.3025851249694824,-0.027394965291023254,276599,20.072921752929688,0.07586246728897095,0.965965211391449,10.684854507446289,0.9869077205657959,-26.41754150390625,0.03268631175160408
2766,-2.3025851249694824,-11.184728622436523,6.946307182312012,-2.3025851249694824,-0.01992696151137352,276649,20.073123931884766,0.07627025246620178,0.9653459191322327,10.675025939941406,0.9920790791511536,-26.46803855895996,0.03376782685518265
2766,-2.3025851249694824,-10.761737823486328,6.886824607849121,-2.3025851249694824,-0.01608663983643055,276699,20.0445556640625,0.07618345320224762,0.9656388163566589,10.6713228225708,0.9952077865600586,-26.449138641357422,0.03328246995806694
2767,-2.3025851249694824,-10.722896575927734,6.98136568069458,-2.3025851249694824,-0.013536777347326279,276749,20.05104637145996,0.07573625445365906,0.9653645157814026,10.659160614013672,0.9971007108688354,-26.450410842895508,0.03387727215886116
2767,-2.3025851249694824,-11.224943161010742,6.854167461395264,-2.3025851249694824,-0.010712802410125732,276799,20.05121612548828,0.07616186141967773,0.9650317430496216,10.657864570617676,0.998245894908905,-26.430456161499023,0.031217923387885094
2768,-2.3025851249694824,-11.038853645324707,6.892143726348877,-2.3025851249694824,-0.010855588130652905,276849,20.04619789123535,0.07666809111833572,0.9651234745979309,10.661373138427734,0.9989387392997742,-26.47068977355957,0.033234938979148865
2768,-2.3025851249694824,-11.098191261291504,6.868123531341553,-2.3025851249694824,-0.01375572569668293,276899,20.04107666015625,0.07554474472999573,0.9653136730194092,10.65999698638916,0.9993579387664795,-26.431745529174805,0.03632442280650139
2769,-2.3025851249694824,-11.304746627807617,6.973753929138184,-2.3025851249694824,-0.011165134608745575,276949,20.034963607788086,0.07535172253847122,0.9654867053031921,10.679609298706055,0.9996115565299988,-26.461894989013672,0.03409324586391449
